ResultMeasureValue,ActivityStartDate,hour,doy,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,ProjectIdentifier,WVHT,WTMP,beach_angle,Water Level,DNI_1,WindDir,WindSpd,SLP,AirTemp,visibility,wet3,wet7,3T,7T,tide_gtm,tide_mean,awind,owind
2.0,2014-04-22,10,112,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.27,18.7,267.0,4.035,6852,210.0,1.5,1016.2,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.2000000000000002,0.75
2.0,2014-09-23,10,266,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.78,24.2,239.0,7.24,3090,300.0,3.1,1015.6,21.7,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.79,1.55
10.0,2014-09-10,10,253,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.99,24.1,262.0,1.64,3205,300.0,3.1,1012.8,26.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.86,2.4800000000000004
31.0,2014-01-30,10,30,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.8,16.5,266.0,7.263,899,180.0,4.6,1015.4,16.1,8000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-4.6,0.4599999999999999
42.0,2014-04-15,10,105,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.71,17.9,15.0,2.207,496,240.0,1.5,1015.2,16.7,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.0499999999999998,-1.0499999999999998
34.0,2014-12-18,10,352,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,2.06,18.3,267.0,3.949,2113,190.0,2.1,1023.4,15.6,16000.0,1.0,1.0,21.4,37.3,1,3.2487358259183208,-2.1,0.42
10.0,2014-09-17,10,260,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.37,25.1,262.0,3.04,3712,290.0,3.1,1007.8,28.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.55,2.79
53.0,2014-12-21,10,355,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.58,18.0,268.0,5.491,0,30.0,2.1,1021.7,16.7,16000.0,0.0,1.0,0.0,21.4,1,3.2487358259183208,1.6800000000000002,-1.05
10.0,2014-11-24,10,328,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.59,19.6,266.0,3.818,60,10.0,0.0,1023.6,21.7,16000.0,0.0,1.0,0.0,1.1,1,3.2487358259183208,0.0,-0.0
8.0,2014-12-09,10,343,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.11,19.0,259.0,3.047,93,60.0,2.6,1019.4,20.6,16000.0,0.0,1.0,0.0,27.4,0,3.2487358259183208,0.78,-2.3400000000000003
10.0,2014-07-18,10,199,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.04,23.3,267.0,2.581,4733,270.0,0.0,1017.4,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
2.0,2014-04-08,10,98,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.21,17.8,259.0,2.614,248,310.0,3.1,1019.3,24.4,16093.0,0.0,1.0,0.0,7.9,0,3.2487358259183208,2.4800000000000004,1.86
2.0,2014-08-26,10,238,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.56,23.6,267.0,2.286,2493,290.0,2.1,1015.4,24.4,16093.0,0.0,1.0,0.0,0.3,0,3.2487358259183208,0.8400000000000001,1.89
4.0,2014-06-10,10,161,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.0,21.0,268.0,2.532,1632,210.0,3.6,1010.8,18.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.8800000000000003,1.8
2.0,2014-09-30,10,273,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.14,22.9,268.0,5.665,1499,360.0,0.0,1011.5,22.8,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2014-09-22,10,265,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.92,24.3,262.0,4.074,521,50.0,0.0,1015.8,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
64.0,2014-06-24,10,175,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.69,22.4,258.0,5.757,1831,220.0,3.1,1015.4,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.86,2.4800000000000004
18.0,2014-10-09,10,282,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.86,22.7,259.0,2.286,429,230.0,2.1,1014.7,22.2,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.05,1.89
87.0,2014-12-21,10,355,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.58,18.0,268.0,2.555,0,30.0,2.1,1021.7,16.7,16000.0,0.0,1.0,0.0,21.4,0,3.2487358259183208,1.6800000000000002,-1.05
20.0,2014-03-17,10,76,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.3,19.0,262.0,2.922,405,180.0,1.5,1016.1,17.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.5,0.15
10.0,2014-06-18,10,169,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.92,21.0,262.0,2.899,967,190.0,2.6,1014.3,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.6,0.78
820.0,2014-12-15,10,349,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.43,18.7,262.0,5.157,170,30.0,0.0,1019.1,15.6,16000.0,1.0,1.0,7.300000000000001,15.9,1,3.2487358259183208,0.0,-0.0
2.0,2014-05-06,10,126,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.79,19.9,259.0,2.263,11927,250.0,6.7,1014.3,16.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.34,6.7
64.0,2014-12-10,10,344,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.22,19.1,221.0,4.028,0,200.0,1.5,1017.5,17.2,9000.0,0.0,1.0,0.0,15.7,1,3.2487358259183208,-0.6000000000000001,1.35
2.0,2014-12-02,10,336,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.88,19.0,267.0,2.263,500,170.0,4.1,1016.1,19.4,9000.0,1.0,1.0,0.3,0.3,0,3.2487358259183208,-4.1,-0.41
16.0,2014-10-21,10,294,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.32,23.5,268.0,5.045,0,100.0,0.0,1013.0,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
2.0,2014-08-26,10,238,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.56,23.6,268.0,4.858,2493,290.0,2.1,1015.4,24.4,16093.0,0.0,1.0,0.0,0.3,1,3.2487358259183208,0.8400000000000001,1.89
10.0,2014-06-03,10,154,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.09,22.9,167.0,3.536,8079,280.0,4.1,1012.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.69,-1.64
53.0,2014-12-29,10,363,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.71,17.1,268.0,1.807,1915,130.0,0.0,1021.8,14.4,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,-0.0
87.0,2014-12-22,10,356,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.44,17.9,268.0,5.606,165,310.0,2.1,1018.0,18.9,16000.0,0.0,1.0,0.0,21.4,1,3.2487358259183208,1.47,1.47
200.0,2014-12-16,10,350,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.78,18.6,259.0,6.512,1622,130.0,3.1,1017.6,15.6,16000.0,0.0,1.0,0.0,15.9,1,3.2487358259183208,-2.4800000000000004,-1.86
2.0,2014-02-18,10,49,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.8,16.8,259.0,1.954,1810,220.0,1.5,1018.8,16.1,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.8999999999999999,1.2000000000000002
192.0,2014-12-14,10,348,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,2.84,18.9,268.0,5.783,38,130.0,0.0,1021.0,15.0,16000.0,1.0,1.0,15.9,15.9,1,3.2487358259183208,-0.0,-0.0
2.0,2014-08-12,10,224,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.01,23.2,264.0,5.432,3874,310.0,2.1,1015.2,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.47,1.47
2.0,2014-09-23,10,266,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.78,24.2,267.0,6.512,3090,300.0,3.1,1015.6,21.7,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.55,2.4800000000000004
8.0,2014-07-15,10,196,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.87,22.0,259.0,5.432,3296,240.0,2.6,1018.3,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.78,2.3400000000000003
254.0,2014-09-02,10,245,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.91,23.8,15.0,6.203,1999,150.0,0.0,1011.3,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
20.0,2014-01-08,10,8,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.94,15.4,268.0,5.045,33,120.0,2.6,1021.0,15.6,11000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.3,-2.08
64.0,2014-08-13,10,225,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.8,23.3,262.0,3.798,2582,290.0,2.6,1015.7,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.3,2.3400000000000003
2.0,2014-01-21,10,21,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.52,15.8,259.0,4.491,114,360.0,0.0,1021.4,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
42.0,2014-10-27,10,300,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,1.91,23.0,15.0,2.817,5462,90.0,0.0,1014.0,19.4,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
4.0,2014-02-11,10,42,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.64,16.5,267.0,3.654,295,300.0,4.1,1019.6,15.0,9000.0,0.0,1.0,0.0,6.1000000000000005,1,3.2487358259183208,2.05,3.28
14.0,2014-05-13,10,133,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.01,19.9,259.0,5.58,1233,60.0,3.1,1017.3,31.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.93,-2.79
2.0,2014-07-08,10,189,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.31,24.9,259.0,2.532,2370,180.0,2.1,1014.9,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.1,0.42
10.0,2014-01-08,10,8,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.81,15.4,262.0,3.093,33,120.0,2.6,1021.0,15.6,11000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.56,-2.08
6.0,2014-12-30,10,364,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.8,16.9,268.0,3.25,1359,260.0,7.7,1017.5,15.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.77,7.7
31.0,2014-03-04,10,63,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.5,17.7,268.0,4.858,8665,360.0,2.6,1018.2,16.7,16000.0,1.0,1.0,15.4,41.9,1,3.2487358259183208,2.6,-0.0
10.0,2014-12-10,10,344,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,1.22,19.1,15.0,6.338,0,200.0,1.5,1017.5,17.2,9000.0,0.0,1.0,0.0,15.7,1,3.2487358259183208,-0.15,-1.5
580.0,2014-10-07,10,280,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.52,23.0,239.0,5.114,1827,330.0,0.0,1012.2,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
31.0,2014-10-27,10,300,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.91,23.0,262.0,4.451,5462,90.0,0.0,1014.0,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
6.0,2014-11-04,10,308,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.14,22.0,268.0,3.811,25,60.0,0.0,1021.8,20.6,16000.0,1.0,1.0,2.0,2.5,1,3.2487358259183208,0.0,-0.0
10.0,2014-01-23,10,23,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.37,16.0,268.0,6.889,19,160.0,2.1,1016.1,13.3,6000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.1,-0.63
2.0,2014-09-02,10,245,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.15,23.8,259.0,2.017,1999,150.0,0.0,1011.3,23.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,-0.0
10.0,2014-08-06,10,218,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.08,23.7,268.0,4.031,2869,300.0,4.6,1017.9,22.8,16093.0,0.0,1.0,0.0,1.8,1,3.2487358259183208,2.3,3.68
2.0,2014-04-15,10,105,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.03,17.9,264.0,5.58,496,240.0,1.5,1015.2,16.7,9656.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.6000000000000001,1.35
10.0,2014-07-01,10,182,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,1.06,23.3,15.0,5.147,1287,270.0,1.5,1012.5,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,-0.4499999999999999
42.0,2014-12-23,10,357,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.76,17.9,268.0,2.207,10,300.0,2.1,1018.6,20.0,16000.0,0.0,1.0,0.0,21.4,0,3.2487358259183208,1.05,1.6800000000000002
10.0,2014-03-22,10,81,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.12,19.3,262.0,5.206,463,280.0,2.1,1019.0,17.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.63,2.1
10.0,2014-05-13,10,133,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.64,19.9,258.0,3.766,1233,60.0,3.1,1017.3,31.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.93,-3.1
6.0,2014-06-24,10,175,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.2,22.4,268.0,4.848,1831,220.0,3.1,1015.4,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.17,2.17
31.0,2014-01-21,10,21,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.52,15.8,266.0,5.412,114,360.0,0.0,1021.4,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
2.0,2014-06-24,10,175,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.2,22.4,259.0,4.845,1831,220.0,3.1,1015.4,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.86,2.4800000000000004
42.0,2014-12-22,10,356,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.44,17.9,266.0,2.568,165,310.0,2.1,1018.0,18.9,16000.0,0.0,1.0,0.0,21.4,0,3.2487358259183208,1.47,1.47
10.0,2014-10-07,10,280,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.07,23.0,221.0,3.621,1827,330.0,0.0,1012.2,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
4.0,2014-11-25,10,329,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.11,19.4,267.0,2.017,486,350.0,0.0,1028.4,23.3,16000.0,0.0,1.0,0.0,1.1,0,3.2487358259183208,0.0,0.0
20.0,2014-04-07,10,97,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.14,17.5,262.0,5.403,132,320.0,0.0,1019.3,22.2,16093.0,1.0,1.0,2.3,9.2,1,3.2487358259183208,0.0,0.0
8.0,2014-07-08,10,189,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.31,24.9,264.0,2.017,2370,180.0,2.1,1014.9,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.1,0.21
10.0,2014-07-14,10,195,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.95,22.8,262.0,6.472,1369,190.0,2.6,1015.8,21.1,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.6,0.78
10.0,2014-02-05,10,36,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.47,16.2,266.0,4.103,6429,80.0,1.5,1020.6,15.6,16000.0,1.0,1.0,2.5,2.8000000000000003,1,3.2487358259183208,0.15,-1.5
2.0,2014-01-21,10,21,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.52,15.8,268.0,2.663,114,360.0,0.0,1021.4,18.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
42.0,2014-12-22,10,356,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.44,17.9,267.0,4.491,165,310.0,2.1,1018.0,18.9,16000.0,0.0,1.0,0.0,21.4,1,3.2487358259183208,1.47,1.47
6.0,2014-07-22,10,203,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.94,22.7,268.0,6.174,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.8800000000000003,2.16
10.0,2014-06-04,10,155,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.28,22.0,262.0,6.318,5931,310.0,3.6,1012.0,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.52,2.52
2.0,2014-02-18,10,49,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.8,16.8,264.0,2.532,1810,220.0,1.5,1018.8,16.1,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.0499999999999998,1.0499999999999998
460.0,2014-12-19,10,353,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.48,18.2,264.0,5.563,32,360.0,0.0,1024.1,17.2,16000.0,1.0,1.0,21.4,28.7,1,3.2487358259183208,0.0,-0.0
10.0,2014-10-22,10,295,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,1.69,23.5,258.0,5.76,0,110.0,0.0,1014.1,21.7,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
10.0,2014-07-15,10,196,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.52,22.0,221.0,2.332,3296,240.0,2.6,1018.3,21.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.78,2.3400000000000003
20.0,2014-03-12,10,71,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.2,18.0,262.0,6.269,0,350.0,0.0,1017.0,17.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2014-07-17,10,198,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,0.92,22.8,268.0,3.811,4909,280.0,3.6,1017.6,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.7200000000000001,3.6
4.0,2014-06-10,10,161,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.0,21.0,264.0,2.479,1632,210.0,3.6,1010.8,18.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.8800000000000003,2.16
380.0,2014-12-19,10,353,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.48,18.2,259.0,2.532,32,360.0,0.0,1024.1,17.2,16000.0,1.0,1.0,21.4,28.7,0,3.2487358259183208,0.0,-0.0
580.0,2014-10-07,10,280,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.52,23.0,267.0,2.532,1827,330.0,0.0,1012.2,26.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
2.0,2014-07-22,10,203,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.94,22.7,239.0,2.397,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,3.6,0.7200000000000001
10.0,2014-06-17,10,168,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.97,21.0,15.0,5.977,5078,220.0,0.0,1014.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
4000.0,2014-12-18,10,352,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,2.06,18.3,259.0,5.563,2113,190.0,2.1,1023.4,15.6,16000.0,1.0,1.0,21.4,37.3,1,3.2487358259183208,-1.89,0.8400000000000001
2.0,2014-09-16,10,259,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.28,25.0,239.0,2.404,6039,300.0,2.6,1008.4,29.4,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.3400000000000003,1.3
2.0,2014-07-08,10,189,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.31,24.9,268.0,1.584,2370,180.0,2.1,1014.9,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.1,0.0
20.0,2014-04-22,10,112,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.94,17.3,19.0,0.204,6852,210.0,1.5,1016.2,16.7,16093.0,0.0,0.0,0.0,0.0,0,2.88932899840292,-0.3,-1.5
31.0,2014-04-15,10,105,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,0.8,17.9,167.0,1.889,496,240.0,1.5,1015.2,16.7,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.5,0.4499999999999999
10.0,2014-08-28,10,240,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,2.06,23.4,262.0,4.645,611,290.0,4.1,1015.5,28.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.05,3.69
10.0,2014-11-19,10,323,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.56,20.3,266.0,6.977,1,310.0,0.0,1021.0,18.9,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
31.0,2014-09-02,10,245,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.91,23.8,221.0,3.185,1999,150.0,0.0,1011.3,23.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,0.0
10.0,2014-02-12,10,43,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.21,16.7,268.0,4.848,246,300.0,3.1,1020.6,21.1,16000.0,0.0,1.0,0.0,6.1000000000000005,1,3.2487358259183208,1.55,2.4800000000000004
10.0,2014-03-12,10,71,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.4,18.0,266.0,4.035,0,350.0,0.0,1017.0,17.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
780.0,2014-10-07,10,280,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.52,23.0,264.0,7.053,1827,330.0,0.0,1012.2,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2014-07-18,10,199,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.04,23.3,268.0,4.304,4733,270.0,0.0,1017.4,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
2.0,2014-05-20,10,140,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.66,20.9,239.0,3.047,823,210.0,2.6,1017.2,18.3,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.3,2.3400000000000003
2.0,2014-08-19,10,231,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.13,23.9,267.0,2.479,7384,180.0,4.1,1013.3,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-4.1,0.41
64.0,2014-12-22,10,356,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.44,17.9,268.0,1.584,165,310.0,2.1,1018.0,18.9,16000.0,0.0,1.0,0.0,21.4,0,3.2487358259183208,1.47,1.47
12.0,2014-11-18,10,322,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.8,20.5,264.0,3.716,1383,180.0,1.5,1021.6,20.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,0.15
99.0,2014-04-23,10,113,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.83,19.2,221.0,0.659,1412,210.0,3.1,1015.3,17.2,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.6200000000000001,3.1
464.0,2014-11-14,10,318,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,0.92,20.9,167.0,2.801,5475,160.0,2.1,1017.4,18.9,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.21,2.1
10.0,2014-09-03,10,246,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.01,24.4,268.0,5.157,2421,270.0,2.6,1009.4,23.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,2.6
10.0,2014-02-26,10,57,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.66,17.5,266.0,4.599,8260,130.0,3.6,1018.7,18.3,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.52,-2.52
8.0,2014-04-15,10,105,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.03,17.9,239.0,2.614,496,240.0,1.5,1015.2,16.7,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,1.5
2.0,2014-08-05,10,217,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.09,24.1,267.0,6.288,2145,320.0,2.6,1017.3,22.8,16093.0,1.0,1.0,1.8,1.8,1,3.2487358259183208,2.08,1.56
2.0,2014-07-22,10,203,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.94,22.7,259.0,3.155,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,3.24,1.8
2.0,2014-07-08,10,189,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.31,24.9,267.0,4.835,2370,180.0,2.1,1014.9,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.1,0.21
2.0,2014-08-19,10,231,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.13,23.9,239.0,2.286,7384,180.0,4.1,1013.3,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-3.69,2.05
20.0,2014-10-14,10,287,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.96,23.4,258.0,6.646,805,160.0,0.0,1016.4,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
2.0,2014-11-04,10,308,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.14,22.0,239.0,6.544,25,60.0,0.0,1021.8,20.6,16000.0,1.0,1.0,2.0,2.5,1,3.2487358259183208,-0.0,-0.0
